# Rime user dictionary
#@/db_name	flypy_flypy
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	10994
#@/user_id	d6af5fc8-5554-4ac5-acd2-c29a134afb1d
aa[ek 	阿	c=1 d=1 t=6286
jn[ix di[rd 	較低	c=1 d=1 t=4824
jn[ix gc[wk 	較高	c=1 d=1 t=4870
jn[ix ia[yg 	較差	c=1 d=1 t=5037
jn[ix mj[xy 	較慢	c=1 d=1 t=8228
jn[ix xn[ld 	較小	c=2 d=1 t=8179
jn[kl 	叫	c=3 d=1.06687 t=10763
jn[kl wo[pd 	叫我	c=1 d=1 t=1966
jn[ml ao[rw 	驕傲	c=1 d=1 t=2098
jn[wx dd[ry 	交代	c=1 d=1 t=7996
jn[wx gw[sk 	交給	c=1 d=1 t=7173
jn[wx hr[fd 	交換	c=1 d=1 t=8851
jp[ce 	節	c=2 d=1 t=8535
jp[ce dm[lh 	節點	c=6 d=1.00001 t=8193
jp[ce ug[uo 	節省	c=1 d=1 t=8959
jp[dn 	解	c=1 d=1 t=7830
jp[dn jt[dg 	解決	c=25 d=1.16626 t=10819
jp[dn ui[pl 	解釋	c=4 d=1.60659 t=10592
jp[dn xi[mj 	解析	c=6 d=5.35326 t=5660
jp[fn jb[zj 	接近	c=1 d=1 t=5102
jp[fn kz[la 	接口	c=19 d=1.28844 t=9782
jp[fn uz[py 	接受	c=1 d=1 t=2713
jp[nq 	姐	c=1 d=1 t=5587
jp[nq fu[an 	姐夫	c=1 d=1 t=5585
jp[rl ru[pn 	介入	c=1 d=1 t=9786
jp[ro 	借	c=1 d=1 t=4307
jp[ro kz[la 	藉口	c=1 d=1 t=7938
jp[sk go[ln 	結果	c=14 d=1.71106 t=10290
jp[sk gz[ms 	結構	c=1 d=1 t=2728
jp[sk ly[yb 	結論	c=3 d=1 t=10949
jp[uf 	截	c=1 d=1 t=7878
jp[uf tu[kd 	截圖	c=5 d=2.36828 t=7983
jp[uy ui[oc 	屆時	c=1 d=1 t=5422
jq[dy jk[mo 	酒精	c=1 d=1 t=2857
jq[iv 	虯	c=1 d=1 t=4508
jq[pn 	久	c=6 d=1.00063 t=8461
jq[wy 	就	c=4 d=1 t=8735
jq[wy di[ty 	就地	c=1 d=1 t=2578
jq[wy hv[rs 	就會	c=1 d=1 t=3488
jq[wy ui[or 	就是	c=16 d=1.19781 t=10932
jq[wy xl[mx 	就想	c=1 d=1 t=8717
jq[wy xu[so 	就緒	c=1 d=1 t=5421
jt[dg dk[br 	決定	c=4 d=1.60957 t=9549
jt[xe de[ic 	覺得	c=8 d=1.01496 t=4293
ju[en cj[ll 	聚餐	c=1 d=1 t=5520
ju[fj 	拒	c=1 d=1 t=7235
ju[fk 	據	c=1 d=1 t=7195
ju[qb ti[rb 	具體	c=2 d=1.956 t=1727
ju[uk rj[ph 	居然	c=6 d=1.2091 t=10530
ju[xl bc[fy 	舉報	c=0 d=0.1 t=8469
ju[xl bc[fy wo[pd 	舉報我	c=1 d=1 t=8470
ju[xl ge[rl li[rd zi[va 	舉個例子	c=1 d=1 t=2217
jx[bu 	家	c=1 d=1 t=535
jx[bu li[la 	家裏	c=2 d=1.94649 t=4012
jx[lk 	加	c=17 d=1.92226 t=10170
jx[lk ih[pn 	加長	c=1 d=1 t=1080
jx[lk le[vl 	加了	c=1 d=1 t=536
jx[lk uh[la 	加上	c=1 d=1 t=8185
jx[lk zd[ui 	加載	c=2 d=1.93707 t=4615
jx[lm gz[ms 	架構	c=1 d=1.03707 t=234
jx[lm gz[ms zu[sq 	架構組	c=3 d=2.91708 t=247
jx[lm qi[tj ld[an 	架起來	c=1 d=1 t=1051
jx[lm ui[mu 	駕駛	c=1 d=1 t=10314
jx[rl ge[mk 	價格	c=1 d=1 t=7405
jx[ry qi[qo 	假期	c=1 d=1 t=8350
jx[xr 	賈	c=2 d=1.03996 t=4902
jy[td 	均	c=2 d=1.61878 t=8154
jy[td hg[ii 	均衡	c=6 d=1.82734 t=10048
jy[td yi[vv 	均已	c=1 d=1 t=8047
jy[td yy[bd 	均勻	c=4 d=1 t=9877
ka[ub kz[fk 	卡扣	c=2 d=1.98511 t=468
ka[ub si[db 	卡死	c=1 d=1 t=4927
kc[lv he[mr 	考覈	c=1 d=1 t=2925
kc[lv lv[hx 	考慮	c=4 d=1.42237 t=9921
kc[lv qm[bd 	考前	c=1 d=1 t=838
kc[nf 	靠	c=1 d=1 t=839
kc[nf pu[yo 	靠譜	c=1 d=1 t=7379
kd[ac 	開	c=13 d=1.7127 t=10612
kd[ac dg[hd 	開燈	c=1 d=1 t=7095
kd[ac fa[vd 	開發	c=1 d=1 t=1562
kd[ac fa[vd ve[lo 	開發者	c=1 d=1 t=5153
kd[ac hv[rs 	開會	c=1 d=1 t=9039
kd[ac ie[al 	開車	c=1 d=1 t=6095
kd[ac ji[mj 	開機	c=3 d=1.12148 t=3565
kd[ac qi[hk 	開啓	c=5 d=2.0028 t=2942
kd[ac ui[nk 	開始	c=25 d=2.2715 t=10462
kd[ac ve[yo 	開着	c=2 d=1.91393 t=4667
kd[ac yr[dx 	開源	c=1 d=1 t=1414
kd[ej 	凱	c=7 d=1.02546 t=7957
kd[fb 	揩	c=3 d=1.08685 t=861
ke[bk 	客	c=1 d=1 t=5373
ke[bk hu[du 	客戶	c=1 d=1 t=5344
ke[bk hu[du dr[le 	客戶端	c=10 d=1.01356 t=6385
ke[dk 	可	c=11 d=1.98054 t=9587
ke[dk jm[ke 	可見	c=1 d=1 t=5617
ke[dk ng[sb 	可能	c=49 d=1.96187 t=10969
ke[dk yi[vr 	可以	c=63 d=1.56692 t=10944
ke[dk ys[kl 	可用	c=7 d=2.5438 t=9509
ke[gr li[ml 	顆粒	c=1 d=1 t=982
kf[vo dk[br 	肯定	c=8 d=1 t=10757
kg[tj 	坑	c=1 d=1 t=8472
kh[fg 	扛	c=1 d=1 t=1531
kj[uo 	看	c=54 d=1.81387 t=10429
kj[uo bu[ad ds[xv 	看不懂	c=1 d=1 t=54
kj[uo dc[ad 	看到	c=5 d=1.44495 t=7471
kj[uo kj[uo 	看看	c=7 d=1.00046 t=10481
kj[uo ld[an 	看來	c=3 d=1.00001 t=7000
kj[uo qi[tj ld[an 	看起來	c=1 d=1 t=10209
kj[uo xx[ab 	看下	c=5 d=1 t=10362
kk[tg qm[jj 	塊錢	c=3 d=1 t=8333
kk[xg 	快	c=5 d=1 t=10887
kk[xg di[zp 	快遞	c=1 d=1 t=6850
kk[xg jp[fr jm[jz 	快捷鍵	c=3 d=1.97531 t=8692
kk[xg su[zu 	快速	c=3 d=1.00074 t=6828
kk[xg uz[pl 	快手	c=1 d=1 t=3892
kl[mw jx[lm 	框架	c=1 d=1 t=2261
ko[fg 	擴	c=10 d=1.0053 t=7953
ko[fg ll[dl 	擴量	c=1 d=1 t=5489
ko[fg rs[bk 	擴容	c=44 d=4.05155 t=9749
ko[fg rs[bk ce[vn lt[tk 	擴容策略	c=1 d=1 t=5901
kr[ur 	款	c=3 d=1 t=10696
ks[bg 	空	c=6 d=1.01331 t=5632
ks[bg dh[me 	空檔	c=1 d=1 t=10923
ks[bg jm[mo 	空間	c=4 d=1.67032 t=9065
ks[bg tn[yk 	空調	c=3 d=1 t=10313
ks[bg tn[yk lv[dx xb[cx 	空調濾芯	c=1 d=1 t=475
ks[fg 	控	c=2 d=1.41066 t=398
ku[gi 	庫	c=2 d=1.01384 t=6569
ku[gi cy[uz 	庫存	c=1 d=1 t=8267
ku[gi ke[ue 	庫克	c=1 d=1 t=10827
ku[yk 	酷	c=1 d=1 t=5210
kv[ev ks[bg 	虧空	c=2 d=1.96561 t=369
kv[ev qm[jj 	虧錢	c=1 d=1 t=316
kx[dk vh[gi 	誇張	c=1 d=1 t=4914
kx[zk 	跨	c=1 d=1 t=2692
kz[fx 	摳	c=1 d=1 t=467
kz[la 	口	c=2 d=1.47951 t=7402
kz[la dd[ry 	口袋	c=3 d=2.09163 t=6156
kz[la jk[ig 	口徑	c=1 d=1 t=6372
la[fl 	拉	c=6 d=2.92306 t=7651
la[fl kd[ac 	拉開	c=1 d=1 t=8427
la[fl qu[ey 	拉取	c=15 d=1.9792 t=10044
la[kd 	喇	c=1 d=1 t=8425
la[kl 	啦	c=1 d=1 t=1994
la[tl 	垃	c=1 d=1 t=10533
la[tl ji[tj 	垃圾	c=5 d=1.00013 t=8695
lb[wm lb[wm 	琳琳	c=1 d=1 t=10135
lb[ym 	霖	c=1 d=1 t=3702
lc[lb 	老	c=1 d=1 t=646
lc[lb bj[my 	老闆	c=5 d=1 t=10078
lc[lb er[aa 	老二	c=1 d=1 t=7311
lc[lb ge[dk 	老哥	c=4 d=1 t=10191
lc[lb ih[pn 	老長	c=1 d=1 t=7313
lc[lb jx[bu 	老家	c=1 d=1 t=4951
lc[lb kr[ur 	老款	c=1 d=1 t=10951
ld[an 	來	c=9 d=1.16557 t=10684
ld[an ge[rl 	來個	c=1 d=1 t=7451
ld[an hv[kk 	來回	c=3 d=1 t=8443
ld[an ve[yo 	來着	c=1 d=1 t=780
ld[an yr[dx 	來源	c=1 d=1 t=553
le[pd gc[wk 	樂高	c=1 d=1 t=3895
le[vl 	了	c=2 d=1 t=6845
lh[dl 	浪	c=1 d=1 t=8379
li[hd ys[kl 	利用	c=1 d=1 t=5462
li[hd ys[kl lv[wu 	利用率	c=2 d=1 t=9066
li[il ui[ln 	歷史	c=1 d=1 t=5613
li[la 	裏	c=43 d=1.48828 t=10628
li[la mm[aa 	裏面	c=5 d=1.00011 t=10260
li[ml du[gy 	粒度	c=1 d=1 t=3374
li[mz 	李	c=1 d=1 t=3701
li[mz lb[ym 	李霖	c=4 d=1.4789 t=4347
li[mz yj[ip hs[bs 	李彥宏	c=1 d=1 t=3770
li[rd hv[rs 	例會	c=1 d=1 t=10330
li[wa 	立	c=3 d=1.01278 t=6233
li[wd pu[yo 	離譜	c=1 d=1 t=1160
li[wd xm[sj 	離線	c=2 d=1.00027 t=8142
li[wl 	理	c=2 d=1.44486 t=4490
li[wl jp[dn 	理解	c=5 d=1.48104 t=5158
li[wl kv[ev 	理虧	c=1 d=1 t=2076
li[wl ly[yb uh[la 	理論上	c=4 d=1.0072 t=10965
li[wl xl[mx 	理想	c=1 d=1 t=9650
li[wl yz[la 	理由	c=5 d=3.7201 t=8011
lj[cm ya[ap 	藍牙	c=1 d=1 t=10862
lj[fs jp[uf 	攔截	c=1 d=1 t=259
lk[dw if[on 	凌晨	c=4 d=1.95123 t=10367
lk[eh ho[dk 	靈活	c=1 d=1 t=4130
lk[eh ho[dk xk[xu 	靈活性	c=1 d=1 t=8972
lk[kl wd[xb 	另外	c=6 d=1.70828 t=6464
lk[rr 	領	c=2 d=1 t=8336
lk[rr dc[sc 	領導	c=2 d=1 t=7976
lk[ys jm[rn 	零件	c=1 d=1 t=3914
lk[ys qm[jj 	零錢	c=2 d=1.99501 t=5021
ll[ad bm[zl 	兩邊	c=1 d=1 t=6410
ll[ad cg[us 	兩層	c=1 d=1 t=2386
ll[ad dm[lh 	兩點	c=1 d=1 t=2932
ll[ad ge[rl 	兩個	c=10 d=1.9659 t=10735
ll[ad ge[rl rf[pn 	兩個人	c=1 d=1 t=4368
ll[ad iu[wb 	兩處	c=1 d=1 t=1648
ll[ad kr[ur 	兩款	c=2 d=1.92312 t=5096
ll[ad kz[la 	兩口	c=1 d=1 t=7388
ll[ad tm[ad 	兩天	c=3 d=1.66365 t=6776
ll[ad vz[kk 	兩週	c=1 d=1 t=10455
ll[ad xn[ld ui[oc 	兩小時	c=1 d=1 t=820
ll[ad xx[ab 	兩下	c=1 d=1 t=10914
ll[dg xb[dd 	良心	c=1 d=1 t=10717
ll[dl 	量	c=8 d=1.00722 t=9113
ll[dl uf[pp dk[br zo[rw 	量身定做	c=1 d=1 t=1266
ll[dl uj[kk 	量贍	c=1 d=1 t=3517
ll[dx 	涼	c=2 d=1.00764 t=7021
ll[dx ll[dx 	涼涼	c=1 d=1 t=10704
ll[wj 	亮	c=1 d=1 t=7022
ll[wj dm[lh 	亮點	c=1 d=1 t=2931
lm[et 	聯	c=1 d=1 t=8261
lm[jz jp[fn 	鏈接	c=3 d=1.41272 t=3388
lm[zi 	連	c=5 d=1.00137 t=8316
lm[zi jp[fn 	連接	c=8 d=2.43112 t=10866
lm[zi xu[sd 	連續	c=2 d=1 t=10857
ln[ee 	聊	c=4 d=1.0047 t=8752
ln[ee tm[ad 	聊天	c=2 d=1.05784 t=3051
ln[ox jp[dn 	瞭解	c=7 d=1.00017 t=8937
lo[ck 	落	c=1 d=1 t=2639
lo[ck di[ty 	落地	c=1 d=1 t=6494
lo[dk yh[eo 	洛陽	c=1 d=1 t=5519
lo[mk 	駱	c=2 d=1 t=6874
lo[zx ji[ie 	邏輯	c=4 d=1.00007 t=4290
lp[dd 	列	c=1 d=1 t=5184
lq[dd lj[le qi[kk 	瀏覽器	c=1 d=1 t=2657
lq[dv 	流	c=3 d=1.27225 t=6622
lq[dv ig[hw 	流程	c=2 d=1 t=5902
lq[dv ih[up 	流暢	c=1 d=1 t=1310
lq[dv ll[dl 	流量	c=21 d=1.02901 t=10373
lq[pt le[vl 	留了	c=1 d=1 t=8466
lq[pt xx[ab 	留下	c=1 d=1 t=4312
lq[wd 	劉	c=2 d=1.00628 t=4719
lq[wd ww[rw 	劉偉	c=2 d=1.99501 t=4700
ls[ud 	龍	c=2 d=1 t=10079
ls[ud fw[vd 	龍飛	c=6 d=2.10894 t=10035
lt[tk ql[gi 	略強	c=1 d=1 t=5082
lu[lx su[fx 	鹵素	c=2 d=1.48191 t=7102
lu[yk 	露	c=1 d=1 t=8362
lu[yk su[bb 	露宿	c=1 d=1 t=6955
lu[zk 	路	c=2 d=1 t=7070
lu[zk jk[ig 	路徑	c=1 d=1 t=3518
lu[zk uh[la 	路上	c=2 d=1.00919 t=7073
lv[dx xb[cx 	濾芯	c=1 d=1.01851 t=474
lv[su 	綠	c=4 d=1.00002 t=10465
lv[su lm[et 	綠聯	c=1 d=1 t=8292
lv[uw dd[fj 	履帶	c=1 d=1 t=597
lw[md 	類	c=1 d=1 t=3481
lw[md si[rr 	類似	c=2 d=1 t=9574
lw[md xk[kt 	類型	c=1 d=1 t=7128
lz[dy 	漏	c=1 d=1 t=5640
lz[dy ds[dk 	漏洞	c=1 d=1 t=2699
lz[dy uv[ln 	漏水	c=2 d=1.94649 t=10309
lz[jn ks[bg 	鏤空	c=1 d=1 t=1050
lz[mn 	樓	c=2 d=1.90032 t=2789
ma[gm fj[hr 	麻煩	c=5 d=1.00172 t=8412
ma[km 	嗎	c=52 d=1.78369 t=10355
ma[km 	嘛	c=4 d=2.43203 t=1091
ma[um 	碼	c=6 d=0.1 t=10418
ma[um dg[va lu[eu 	碼登錄	c=1 d=1 t=10419
ma[va 	馬	c=3 d=2.88094 t=6992
ma[va uh[la 	馬上	c=1 d=1 t=287
mb[pw gj[xx 	敏感	c=1 d=1 t=5782
mb[vv gs[aa 	民工	c=1 d=1 t=4096
mb[vv ys[kl 	民用	c=1 d=1 t=992
mc[pv mc[pv is[vd 	毛毛蟲	c=1 d=1 t=507
md[ud 	賣	c=1 d=1 t=7374
md[vd 	買	c=32 d=1.06141 t=10961
mf[dv 	門	c=2 d=1.85214 t=2806
mg[co mg[co 	萌萌	c=1 d=1 t=5196
mh[wo qu[kx 	盲區	c=4 d=1.14072 t=7685
mi[dm ha[kk 	米哈	c=1 d=1 t=42
mj[dl 	滿	c=3 d=1.00427 t=4363
mj[dl zd[ui 	滿載	c=1 d=1 t=7427
mj[dl zu[kr 	滿足	c=4 d=1 t=10538
mj[xy 	慢	c=2 d=1.00003 t=7535
mj[xy mj[xy 	慢慢	c=1 d=1 t=6520
mk[oo 	明	c=3 d=1.04905 t=4929
mk[oo bd[fs 	明擺	c=1 d=1 t=351
mk[oo bd[fs ve[yo 	明擺着	c=1 d=1 t=78
mk[oo bd[po 	明白	c=5 d=1.00002 t=10902
mk[oo tm[ad 	明天	c=10 d=1 t=10247
mk[oo tm[ad uh[la xm[sj 	明天上線	c=1 d=1 t=144
mk[oo xm[oy 	明顯	c=10 d=1.04834 t=9068
mk[re lk[rs 	命令	c=1 d=1 t=3434
mk[re lk[rs hh[ii 	命令行	c=2 d=1 t=6791
mk[re vs[ll 	命中	c=7 d=3.75407 t=6425
mk[xk dj[bl 	名單	c=2 d=1 t=10382
mk[xk zi[bz 	名字	c=1 d=1 t=1751
mm[aa 	麪	c=4 d=1 t=7600
mm[aa bj[my 	面板	c=0 d=0.1 t=2634
mm[aa lb[la 	面臨	c=1 d=1 t=4051
mn[ft uu[zu 	描述	c=2 d=1.28794 t=937
mo[fd yu[da 	摸魚	c=1 d=1 t=7672
mo[hq rf[yr 	默認	c=7 d=1.49949 t=10750
mo[md kk[tg 	模塊	c=1 d=1 t=5647
mo[md ui[yg 	模式	c=5 d=2.69648 t=10687
mo[md xk[kt 	模型	c=8 d=3.26041 t=6638
mu[ka bn[mx 	目標	c=2 d=1.32303 t=9824
mu[ka lu[eu 	目錄	c=4 d=1.0147 t=3424
mu[ka qm[bd 	目前	c=17 d=1.5991 t=10536
mu[md bj[my 	模板	c=1 d=1 t=10159
mw[dy 	沒	c=14 d=1.00334 t=9203
mw[dy bj[ld fa[ds 	沒辦法	c=2 d=1 t=6792
mw[dy fa[ds 	沒法	c=4 d=0.100094 t=10224
mw[dy fa[ds ys[kl 	沒法用	c=1 d=1 t=10225
mw[dy qm[jj 	沒錢	c=1 d=1 t=4297
mw[dy xl[mx dc[ad 	沒想到	c=1 d=1 t=8328
mw[dy yz[uo 	沒有	c=108 d=4.04754 t=10987
mw[pm 	每	c=4 d=1.03801 t=9867
mw[pm ci[dr 	每次	c=4 d=1.80435 t=9942
mw[pm ge[rl 	每個	c=3 d=1.03392 t=3471
mw[pm ge[rl yt[ka 	每個月	c=1 d=1 t=774
mw[pm td[sk 	每臺	c=1 d=1 t=9318
mw[pm tm[ad 	每天	c=12 d=1 t=10153
mw[pm vz[kk 	每週	c=1 d=1 t=10440
na[ke 	哪	c=2 d=1.99501 t=4972
na[ke ge[rl 	哪個	c=13 d=1.14035 t=7988
na[ke li[la 	哪裏	c=6 d=1.00001 t=10095
na[ru 	拿	c=3 d=1.21382 t=6364
na[ru dc[ad 	拿到	c=1 d=1 t=908
na[ru xx[ab 	拿下	c=3 d=1 t=9576
na[ve 	那	c=23 d=1.47712 t=10880
na[ve bm[zl 	那邊	c=10 d=1.99501 t=10638
na[ve ge[rl 	那個	c=13 d=1.2619 t=10868
na[ve gf[mg 	那根	c=1 d=1 t=7340
na[ve hv[rs er[pv 	那會兒	c=1 d=1 t=1768
na[ve li[la 	那裏	c=1 d=1 t=4073
na[ve me[ps 	那麼	c=7 d=1.00129 t=10633
na[ve tm[ad 	那天	c=1 d=1 t=3144
na[ve vs[hv 	那種	c=2 d=1.00002 t=2727
nb[rx 	您	c=2 d=1.00874 t=2228
nb[rx hc[nz 	您好	c=1 d=1 t=7279
ne[kb 	呢	c=14 d=1.44346 t=10900
ng[sb 	能	c=68 d=2.61142 t=10967
ng[sb gz[bx 	能夠	c=1 d=1 t=5385
ng[sb li[vp 	能力	c=2 d=1.11765 t=5503
ni[rx 	你	c=46 d=3.38513 t=10943
ni[rx hv[rs 	你會	c=1 d=1 t=8804
ni[rx mf[rm 	你們	c=19 d=3.70365 t=10663
nj[tl xk[xu 	男性	c=1 d=1 t=4284
nj[yf dc[zz 	難道	c=1 d=1 t=10192
nj[yf uz[py 	難受	c=2 d=1.00017 t=3766
nj[yf yi[vr 	難以	c=1 d=1 t=5157
nl[nl jx[bu 	孃家	c=1 d=1 t=3955
nm[pl 	年	c=5 d=1.00003 t=10100
nm[pl hv[rs 	年會	c=2 d=1.98511 t=339
nm[pl hz[pk 	年後	c=3 d=1.01197 t=5577
nm[pl qm[bd 	年前	c=4 d=1 t=8857
nm[pl vs[sd jl[dd 	年終獎	c=2 d=1.87372 t=71
np[ey 	聶	c=1 d=1 t=7180
nq[pl bi[zt 	牛逼	c=2 d=1.00803 t=1809
nq[pl nd[nn 	牛奶	c=1 d=1 t=7564
nq[pl rz[nr 	牛肉	c=2 d=1.96561 t=7586
ns[wc 	弄	c=5 d=1.08586 t=10954
ns[wc hc[nz 	弄好	c=1 d=1 t=7655
ns[wc wj[wg 	弄彎	c=1 d=1 t=2825
nv[va hd[zr 	女孩	c=1 d=1 t=2467
nw[ld 	內	c=1 d=1 t=9553
nw[ld bu[le 	內部	c=5 d=1 t=7994
nw[ld cy[uz 	內存	c=6 d=1 t=8176
nw[ld rs[bk 	內容	c=4 d=1.00007 t=6562
nw[ld vi[sq 	內置	c=1 d=1 t=5644
nw[ld wh[kx 	內網	c=3 d=2.95064 t=3604
ou[ry rj[ph jm[mo 	偶然間	c=1 d=1 t=546
pa[vb 	爬	c=1 d=1 t=10773
pa[xb 	怕	c=2 d=1.00001 t=5527
pb[fk 	拼	c=2 d=1.92312 t=3910
pb[fk yb[lo 	拼音	c=1 d=1 t=1331
pb[kk 	品	c=3 d=1.99501 t=5484
pb[kk pd[pu 	品牌	c=2 d=1.00009 t=5105
pb[kk su[zu 	品速	c=1 d=1 t=5219
pb[vr fj[px 	頻繁	c=1 d=1 t=1776
pc[zs 	跑	c=10 d=1.99379 t=10474
pd[fb 	拍	c=2 d=1 t=10128
pd[ff 	排	c=4 d=1 t=10127
pd[ff ia[md 	排查	c=2 d=1.20598 t=8485
pd[ff iu[eh 	排除	c=1 d=1 t=9904
pd[ff mk[xk 	排名	c=2 d=1.02638 t=837
pd[pu zi[va 	牌子	c=1 d=1 t=8278
pf[kr 	噴	c=1 d=1 t=2856
pg[on 	鵬	c=2 d=1 t=10457
pg[oo yz[uy 	朋友	c=1 d=1 t=8312
pg[uy 	碰	c=1 d=1.00001 t=10458
pg[uy dc[ad 	碰到	c=2 d=1.00947 t=5261
pg[uy yi[aa xx[ab 	碰一下	c=1 d=1 t=8551
pi[by lc[cl 	疲勞	c=1 d=1 t=472
pi[fb 	批	c=2 d=1.39455 t=320
pi[fb ll[dl 	批量	c=1 d=1 t=1557
pi[fb vy[df 	批准	c=2 d=1.52205 t=3233
pi[vy fu[of 	皮膚	c=6 d=1.27314 t=2568
pj[bd dr[mj 	判斷	c=7 d=1.59238 t=9909
pj[vm 	盤	c=3 d=2.91259 t=969
pk[au bj[my 	平板	c=1 d=1 t=10872
pk[au hg[ii 	平衡	c=1 d=1 t=5994
pk[au jy[td 	平均	c=4 d=3.67692 t=7888
pk[au td[sk 	平臺	c=20 d=1.96103 t=8787
pk[au ui[oc 	平時	c=3 d=1 t=8081
pk[au yi[hx 	平移	c=1 d=1 t=10393
pk[bw jk[vr 	瓶頸	c=1 d=1 t=6650
pk[cp go[ln 	蘋果	c=3 d=1 t=10873
pk[uk 	屏	c=1 d=1 t=4670
pk[uk mu[cj 	屏幕	c=1 d=1 t=10296
pk[yp gu[rk 	評估	c=4 d=1.89959 t=10058
pk[yp ly[yb 	評論	c=17 d=3.64257 t=8164
pk[yp yi[yy 	評議	c=1 d=1 t=10392
pm[rg yi[bq 	便宜	c=1 d=1 t=8288
po[dn jx[bu 	婆家	c=2 d=1.17204 t=4306
po[uy jp[dn 	破解	c=1 d=1 t=561
pu[bo ts[zy 	普通	c=2 d=1.00336 t=5159
pu[bo ts[zy rf[pn 	普通人	c=1 d=1 t=4106
pu[jf 	鋪	c=1 d=1 t=5583
pw[kk ih[rs 	賠償	c=2 d=1.85214 t=5375
pw[yj 	配	c=2 d=1.00128 t=1524
pw[yj he[rk 	配合	c=2 d=1 t=9730
pw[yj ou[ry 	配偶	c=2 d=1.88692 t=7296
pw[yj vi[sq 	配置	c=40 d=1.20718 t=10786
qi[dk gk[xt 	奇怪	c=1 d=1 t=2959
qi[dk rv[we 	奇瑞	c=1 d=1 t=10714
qi[dq 	汽	c=1 d=1 t=7004
qi[hk ds[el 	啓動	c=8 d=1.50605 t=9962
qi[lo 	耆	c=1 d=1 t=2380
qi[pj dc[pc 	祈禱	c=1 d=1 t=7072
qi[pv 	氣	c=1 d=1 t=1453
qi[qb ta[ry 	其他	c=16 d=1.18191 t=9858
qi[qb ui[bd 	其實	c=9 d=1 t=10572
qi[qb vs[ll 	其中	c=2 d=1 t=8067
qi[qo dd[ic 	期待	c=1 d=1 t=10529
qi[qo jm[mo 	期間	c=6 d=1.00146 t=9505
qi[qo wh[ww 	期望	c=1 d=1 t=69
qi[qr pm[mc 	欺騙	c=1 d=1 t=7964
qi[rv 	企	c=1 d=1 t=10719
qi[tj 	起	c=1 d=1 t=2225
qi[tj bu[vp 	起步	c=2 d=1 t=10879
qi[tj iu[pd 	起初	c=1 d=1 t=9895
qi[tj ld[an 	起來	c=14 d=1.00143 t=10613
qi[ud ui[al 	砌事	c=1 d=1 t=2985
qk[do 	清	c=1 d=1 t=7069
qk[do iu[mr 	清楚	c=1 d=1 t=229
qk[do li[wl 	清理	c=1 d=1 t=3278
qk[do xi[oj 	清晰	c=1 d=1 t=947
qk[fo iy[fo 	青春	c=1 d=1.02312 t=7294
qk[fo ls[ud 	青龍	c=12 d=1 t=10319
qk[rr xl[pk yu[al 	傾向於	c=1 d=1 t=7821
qk[xo kl[de 	情況	c=31 d=1.59256 t=10797
qk[xo kl[de xx[ab 	情況下	c=1 d=1 t=5046
qk[yo 	請	c=6 d=1 t=10025
qk[yo jx[ry 	請假	c=5 d=1.00007 t=5725
qk[yo qq[ad 	請求	c=12 d=2.27606 t=5894
ql[fv qm[jj 	搶錢	c=1 d=1 t=7362
ql[gi da[un 	強大	c=1 d=1 t=2983
qm[bd 	前	c=21 d=2.09777 t=10165
qm[bd dr[le 	前端	c=4 d=0.122937 t=7726
qm[bd dr[le ji[mj 	前端機	c=3 d=1.68525 t=7952
qm[bd dr[py ui[oc jm[mo 	前段時間	c=1 d=1 t=9134
qm[bd hz[pk 	前後	c=2 d=1.00006 t=9789
qm[bd ji[pv tm[ad 	前幾天	c=3 d=1.016 t=4928
qm[bd mm[aa 	前面	c=3 d=1.04264 t=10910
qm[bd ti[fr 	前提	c=1 d=1 t=9928
qm[bd uu[zu 	前述	c=1 d=1 t=1717
qm[cx 	茜	c=6 d=1 t=10498
qm[dn ql[gi 	牽強	c=1 d=1 t=1413
qm[jj 	錢	c=4 d=1.00687 t=5007
qm[jj bc[bs 	錢包	c=1 d=1 t=5018
qm[va 	簽	c=3 d=1 t=10466
qm[zq 	遷	c=1 d=1 t=8772
qm[zq yi[hx 	遷移	c=6 d=1.85483 t=10411
qm[zq yi[hx go[zc ld[an 	遷移過來	c=1 d=1 t=8757
qn[wy 	敲	c=1 d=1 t=10401
qp[la 	且	c=2 d=1.00001 t=7383
qp[qd 	切	c=5 d=1.00208 t=10388
qp[qd hr[fd 	切換	c=6 d=1.04478 t=10434
qq[ad 	求	c=1 d=1 t=10594
qr[my xm[eg 	權限	c=13 d=1.25176 t=8934
qr[rw 	全	c=4 d=2.90284 t=6343
qr[rw bu[le 	全部	c=11 d=1.35081 t=9499
qr[rw dz[le 	全都	c=1 d=1 t=9139
qr[rw ju[uk 	全局	c=3 d=1.74247 t=9743
qr[rw pk[rj 	全憑	c=0 d=0.1 t=8461
qr[rw pk[rj yi[aa vh[gi zv[ky 	全憑一張嘴	c=1 d=1 t=8462
qr[rw qq[wq 	全球	c=1 d=1 t=836
qr[rw qq[wq di[vp yi[aa 	全球第一	c=1 d=1 t=4330
qt[fg ui[pf 	缺失	c=3 d=1.00438 t=6871
qt[te 	卻	c=2 d=1.08937 t=8359
qt[uy dk[br 	確定	c=2 d=1.04665 t=9120
qt[uy rf[yr 	確認	c=24 d=0.12721 t=10934
qt[uy rf[yr gj[xx 	確認感	c=1 d=1 t=10935
